ZIPCODE,CITY,STATE,COUNTY,LATITUDE,LONGITUDE
79102,Amarillo,TX,Potter,35.1999,-101.8496
79103,Amarillo,TX,Potter,35.1751,-101.7976
79104,Amarillo,TX,Potter,35.1939,-101.7975
79105,Amarillo,TX,Potter,35.4015,-101.8951
79106,Amarillo,TX,Potter,35.1977,-101.8949
79107,Amarillo,TX,Potter,35.2309,-101.806
79108,Amarillo,TX,Potter,35.2779,-101.83
79111,Amarillo,TX,Potter,35.2286,-101.6703
79116,Amarillo,TX,Potter,35.2454,-101.999
79117,Amarillo,TX,Potter,35.3089,-101.843
79120,Amarillo,TX,Potter,35.1964,-101.8034
79123,Amarillo,TX,Potter,35.4015,-101.8951
79124,Amarillo,TX,Potter,35.2703,-101.943
79159,Amarillo,TX,Potter,35.216,-102.0714
79160,Amarillo,TX,Potter,35.4015,-101.8951
79163,Amarillo,TX,Potter,35.4015,-101.8951
79164,Amarillo,TX,Potter,35.4015,-101.8951
79165,Amarillo,TX,Potter,35.4015,-101.8951
79166,Amarillo,TX,Potter,35.4015,-101.8951
79167,Amarillo,TX,Potter,35.4015,-101.8951
79168,Amarillo,TX,Potter,35.4015,-101.8951
79170,Amarillo,TX,Potter,35.4015,-101.8951
79171,Amarillo,TX,Potter,35.4015,-101.8951
79172,Amarillo,TX,Potter,35.4015,-101.8951
79174,Amarillo,TX,Potter,35.4015,-101.8951
79175,Amarillo,TX,Potter,35.4015,-101.8951
79178,Amarillo,TX,Potter,35.4015,-101.8951
79180,Amarillo,TX,Potter,35.4015,-101.8951
79181,Amarillo,TX,Potter,35.4015,-101.8951
79182,Amarillo,TX,Potter,35.4015,-101.8951
79184,Amarillo,TX,Potter,35.4015,-101.8951
79185,Amarillo,TX,Potter,35.4015,-101.8951
79186,Amarillo,TX,Potter,35.4015,-101.8951
79187,Amarillo,TX,Potter,35.4015,-101.8951
79189,Amarillo,TX,Potter,35.4015,-101.8951
79843,Marfa,TX,Presidio,30.293,-104.0848
79845,Presidio,TX,Presidio,29.5573,-104.3551
79846,Redford,TX,Presidio,29.4702,-104.0055
79850,Shafter,TX,Presidio,29.9437,-104.3867
75410,Alba,TX,Rains,32.7652,-95.5971
75440,Emory,TX,Rains,32.875,-95.7418
75472,Point,TX,Rains,32.9007,-95.8903
79015,Canyon,TX,Randall,34.9772,-101.9247
79016,Canyon,TX,Randall,34.9654,-101.8959
79091,Umbarger,TX,Randall,34.901,-102.0788
79109,Amarillo,TX,Randall,35.1663,-101.8868
79110,Amarillo,TX,Randall,35.1545,-101.8641
79114,Amarillo,TX,Randall,35.05,-101.8175
79118,Amarillo,TX,Randall,35.0763,-101.8349
79119,Amarillo,TX,Randall,35.0642,-101.9743
79121,Amarillo,TX,Randall,35.1697,-101.9266
76932,Big Lake,TX,Reagan,31.417,-101.5423
78833,Camp Wood,TX,Real,29.6795,-100.0084
78873,Leakey,TX,Real,29.769,-99.7479
78879,Rio Frio,TX,Real,29.6495,-99.7165
75412,Bagwell,TX,Red River,33.8361,-95.1487
75417,Bogata,TX,Red River,33.4699,-95.1937
75426,Clarksville,TX,Red River,33.6236,-95.0461
75436,Detroit,TX,Red River,33.6627,-95.2385
75550,Annona,TX,Red River,33.5535,-94.8992
75554,Avery,TX,Red River,33.5339,-94.7867
79718,Balmorhea,TX,Reeves,30.9478,-103.7699
79770,Orla,TX,Reeves,31.3833,-103.5566
79772,Pecos,TX,Reeves,31.4467,-103.5791
79780,Saragosa,TX,Reeves,31.0428,-103.6364
79785,Toyah,TX,Reeves,31.282,-103.8057
79786,Toyahvale,TX,Reeves,31.3833,-103.5566
77950,Austwell,TX,Refugio,28.4023,-96.853
77990,Tivoli,TX,Refugio,28.4587,-96.8928
78340,Bayside,TX,Refugio,28.0968,-97.2106
78377,Refugio,TX,Refugio,28.3169,-97.2767
78393,Woodsboro,TX,Refugio,28.2232,-97.3192
79059,Miami,TX,Roberts,35.7193,-100.7027
76629,Bremond,TX,Robertson,31.156,-96.6697
77837,Calvert,TX,Robertson,30.9782,-96.6711
77856,Franklin,TX,Robertson,31.0001,-96.5171
77859,Hearne,TX,Robertson,30.8669,-96.5843
77867,Mumford,TX,Robertson,30.7662,-96.5786
77870,New Baden,TX,Robertson,31.0593,-96.3994
77882,Wheelock,TX,Robertson,30.9121,-96.4211
75032,Rockwall,TX,Rockwall,32.886,-96.4095
75087,Rockwall,TX,Rockwall,32.9492,-96.4418
75132,Fate,TX,Rockwall,32.9411,-96.3828
75189,Royse City,TX,Rockwall,32.9628,-96.3648
76821,Ballinger,TX,Runnels,31.7468,-99.9589
76861,Miles,TX,Runnels,31.6121,-100.1823
76865,Norton,TX,Runnels,31.8795,-100.1315
76875,Rowena,TX,Runnels,31.6436,-100.0191
79566,Wingate,TX,Runnels,32.0318,-100.1183
79567,Winters,TX,Runnels,31.962,-99.9551
75652,Henderson,TX,Rusk,32.2131,-94.7834
75653,Henderson,TX,Rusk,32.2047,-94.8845
75654,Henderson,TX,Rusk,32.126,-94.7488
75658,Joinerville,TX,Rusk,32.1959,-94.9065
75666,Laird Hill,TX,Rusk,32.3019,-94.9288
75667,Laneville,TX,Rusk,31.9508,-94.866
75680,Minden,TX,Rusk,32.0028,-94.7129
75681,Mount Enterprise,TX,Rusk,31.9125,-94.6235
75682,New London,TX,Rusk,32.2542,-94.9322
75684,Overton,TX,Rusk,32.269,-94.9529
75687,Price,TX,Rusk,32.1518,-94.9554
75689,Selman City,TX,Rusk,32.1826,-94.9355
75691,Tatum,TX,Rusk,32.3266,-94.596
75930,Bronson,TX,Sabine,31.3391,-93.9993
75931,Brookeland,TX,Sabine,31.0922,-93.9684
75947,Geneva,TX,Sabine,31.3731,-93.8219
75948,Hemphill,TX,Sabine,31.3161,-93.7904
75959,Milam,TX,Sabine,31.5033,-93.8778
75968,Pineland,TX,Sabine,31.2418,-93.9754
75929,Broaddus,TX,San Augustine,31.2952,-94.2156
75972,San Augustine,TX,San Augustine,31.5152,-94.1326
77331,Coldspring,TX,San Jacinto,30.6027,-95.1086
77359,Oakhurst,TX,San Jacinto,30.7126,-95.3095
77364,Pointblank,TX,San Jacinto,30.7593,-95.2295
77371,Shepherd,TX,San Jacinto,30.4834,-95.0929
78335,Aransas Pass,TX,San Patricio,27.9125,-97.1884
78336,Aransas Pass,TX,San Patricio,27.9095,-97.1591
78352,Edroy,TX,San Patricio,27.9906,-97.6898
78359,Gregory,TX,San Patricio,27.9326,-97.2959
78362,Ingleside,TX,San Patricio,27.8682,-97.2069
78368,Mathis,TX,San Patricio,28.0802,-97.8097
78370,Odem,TX,San Patricio,27.9403,-97.5838
78374,Portland,TX,San Patricio,27.8935,-97.3169
78387,Sinton,TX,San Patricio,28.0339,-97.5196
78390,Taft,TX,San Patricio,27.9765,-97.3966
76832,Cherokee,TX,San Saba,30.9806,-98.6633
76871,Richland Springs,TX,San Saba,31.3003,-98.9128
76877,San Saba,TX,San Saba,31.1627,-98.7309
76936,Eldorado,TX,Schleicher,30.8667,-100.5889
79516,Dunn,TX,Scurry,32.7477,-100.9153
79517,Fluvanna,TX,Scurry,32.853,-101.103
79526,Hermleigh,TX,Scurry,32.6294,-100.7547
79527,Ira,TX,Scurry,32.5923,-101.0715
79549,Snyder,TX,Scurry,32.7451,-100.9175
79550,Snyder,TX,Scurry,32.7477,-100.9153
76430,Albany,TX,Shackelford,32.719,-99.3196
76464,Moran,TX,Shackelford,32.5549,-99.1656
75935,Center,TX,Shelby,31.7865,-94.1869
75954,Joaquin,TX,Shelby,31.944,-94.0608
75973,Shelbyville,TX,Shelby,31.7131,-93.9698
75974,Tenaha,TX,Shelby,31.9408,-94.2488
75975,Timpson,TX,Shelby,31.8841,-94.3967
79084,Stratford,TX,Sherman,36.3335,-101.9886
75701,Tyler,TX,Smith,32.3254,-95.2922
75702,Tyler,TX,Smith,32.362,-95.3117
75703,Tyler,TX,Smith,32.2768,-95.3031
75704,Tyler,TX,Smith,32.3738,-95.407
75705,Tyler,TX,Smith,32.3766,-95.1252
75706,Tyler,TX,Smith,32.4441,-95.331
75707,Tyler,TX,Smith,32.3038,-95.1927
75708,Tyler,TX,Smith,32.419,-95.2106
75709,Tyler,TX,Smith,32.3078,-95.3956
75710,Tyler,TX,Smith,32.3475,-95.3065
75711,Tyler,TX,Smith,32.5399,-95.42
75712,Tyler,TX,Smith,32.4112,-95.2899
75713,Tyler,TX,Smith,32.4112,-95.2899
75750,Arp,TX,Smith,32.2418,-95.0639
75757,Bullard,TX,Smith,32.1095,-95.3342
75762,Flint,TX,Smith,32.2079,-95.3948
75771,Lindale,TX,Smith,32.5062,-95.4006
75789,Troup,TX,Smith,32.1117,-95.1155
75791,Whitehouse,TX,Smith,32.222,-95.2266
75792,Winona,TX,Smith,32.4662,-95.1246
75798,Tyler,TX,Smith,32.4112,-95.2899
75799,Tyler,TX,Smith,32.4112,-95.2899
76043,Glen Rose,TX,Somervell,32.2298,-97.7629
76070,Nemo,TX,Somervell,32.2713,-97.6567
76077,Rainbow,TX,Somervell,32.2812,-97.7065
78536,Delmita,TX,Starr,26.4214,-98.8488
78545,Falcon Heights,TX,Starr,26.562,-99.1335
78547,Garciasville,TX,Starr,26.3396,-98.6876
78548,Grulla,TX,Starr,26.2897,-98.6479
78582,Rio Grande City,TX,Starr,26.3942,-98.8104
78584,Roma,TX,Starr,26.4215,-99.0025
78585,Salineno,TX,Starr,26.5104,-98.7464
78588,San Isidro,TX,Starr,26.7342,-98.4819
78591,Santa Elena,TX,Starr,26.7499,-98.583
76424,Breckenridge,TX,Stephens,32.7532,-98.9099
76429,Caddo,TX,Stephens,32.6886,-98.659
76951,Sterling City,TX,Sterling,31.8351,-101.0017
79502,Aspermont,TX,Stonewall,33.1301,-100.2344
79540,Old Glory,TX,Stonewall,33.1786,-100.0502
76950,Sonora,TX,Sutton,30.5558,-100.6307
79042,Happy,TX,Swisher,34.7219,-101.8256
79052,Kress,TX,Swisher,34.3737,-101.737
79088,Tulia,TX,Swisher,34.5583,-101.8039
76001,Arlington,TX,Tarrant,32.6289,-97.1517
76002,Arlington,TX,Tarrant,32.6255,-97.0784
76003,Arlington,TX,Tarrant,32.7417,-97.2253
76004,Arlington,TX,Tarrant,32.7714,-97.2915
76005,Arlington,TX,Tarrant,32.7714,-97.2915
76006,Arlington,TX,Tarrant,32.7785,-97.0834
76007,Arlington,TX,Tarrant,32.7714,-97.2915
76010,Arlington,TX,Tarrant,32.7204,-97.0826
76011,Arlington,TX,Tarrant,32.7582,-97.1003
76012,Arlington,TX,Tarrant,32.754,-97.1348
76013,Arlington,TX,Tarrant,32.7199,-97.1442
76014,Arlington,TX,Tarrant,32.6954,-97.0876
76015,Arlington,TX,Tarrant,32.6931,-97.1347
76016,Arlington,TX,Tarrant,32.6889,-97.1905
76017,Arlington,TX,Tarrant,32.6554,-97.1599
76018,Arlington,TX,Tarrant,32.6548,-97.092
76019,Arlington,TX,Tarrant,32.7714,-97.2915
76020,Azle,TX,Tarrant,32.9035,-97.5412
76021,Bedford,TX,Tarrant,32.8536,-97.1358
76022,Bedford,TX,Tarrant,32.8297,-97.1454
76034,Colleyville,TX,Tarrant,32.8872,-97.146
76036,Crowley,TX,Tarrant,32.5814,-97.3703
76039,Euless,TX,Tarrant,32.8582,-97.0832
76040,Euless,TX,Tarrant,32.8264,-97.0972
76051,Grapevine,TX,Tarrant,32.9328,-97.0808
76052,Haslet,TX,Tarrant,32.9557,-97.3372
76053,Hurst,TX,Tarrant,32.8211,-97.1756
76054,Hurst,TX,Tarrant,32.8558,-97.1755
76060,Kennedale,TX,Tarrant,32.6432,-97.2139
76063,Mansfield,TX,Tarrant,32.5773,-97.1416
76092,Southlake,TX,Tarrant,32.9485,-97.1524
76094,Arlington,TX,Tarrant,32.7714,-97.2915
76095,Bedford,TX,Tarrant,32.7714,-97.2915
76096,Arlington,TX,Tarrant,32.7714,-97.2915
76099,Grapevine,TX,Tarrant,32.7714,-97.2915
76101,Fort Worth,TX,Tarrant,32.7714,-97.2915
76102,Fort Worth,TX,Tarrant,32.7589,-97.328
76103,Fort Worth,TX,Tarrant,32.747,-97.2604
76104,Fort Worth,TX,Tarrant,32.7256,-97.3184
76105,Fort Worth,TX,Tarrant,32.7233,-97.269
76106,Fort Worth,TX,Tarrant,32.7968,-97.356
76107,Fort Worth,TX,Tarrant,32.7392,-97.3852
76108,Fort Worth,TX,Tarrant,32.7822,-97.4969
76109,Fort Worth,TX,Tarrant,32.7002,-97.3789
76110,Fort Worth,TX,Tarrant,32.7065,-97.3375
76111,Fort Worth,TX,Tarrant,32.7824,-97.3003
76112,Fort Worth,TX,Tarrant,32.7493,-97.2181
76113,Fort Worth,TX,Tarrant,32.7714,-97.2915
76114,Fort Worth,TX,Tarrant,32.7796,-97.3928
76115,Fort Worth,TX,Tarrant,32.6796,-97.3336
76116,Fort Worth,TX,Tarrant,32.723,-97.4483
76117,Haltom City,TX,Tarrant,32.8087,-97.2709
76118,Fort Worth,TX,Tarrant,32.8013,-97.1952
76119,Fort Worth,TX,Tarrant,32.6914,-97.2675
76120,Fort Worth,TX,Tarrant,32.7639,-97.1781
76121,Fort Worth,TX,Tarrant,32.7714,-97.2915
76122,Fort Worth,TX,Tarrant,32.7714,-97.2915
76123,Fort Worth,TX,Tarrant,32.6254,-97.3658
76124,Fort Worth,TX,Tarrant,32.7714,-97.2915
76126,Fort Worth,TX,Tarrant,32.64,-97.5448
76127,Naval Air Station/ Jrb,TX,Tarrant,32.7772,-97.4184
76129,Fort Worth,TX,Tarrant,32.7714,-97.2915
76130,Fort Worth,TX,Tarrant,32.7714,-97.2915
76131,Fort Worth,TX,Tarrant,32.8632,-97.3377
76132,Fort Worth,TX,Tarrant,32.6711,-97.4056
76133,Fort Worth,TX,Tarrant,32.6526,-97.3758
76134,Fort Worth,TX,Tarrant,32.6469,-97.3325
76135,Fort Worth,TX,Tarrant,32.8248,-97.4519
76136,Fort Worth,TX,Tarrant,32.7714,-97.2915
76137,Fort Worth,TX,Tarrant,32.8664,-97.2891
76140,Fort Worth,TX,Tarrant,32.6192,-97.2735
76147,Fort Worth,TX,Tarrant,32.7714,-97.2915
76148,Fort Worth,TX,Tarrant,32.8621,-97.2508
76150,Fort Worth,TX,Tarrant,32.7714,-97.2915
76155,Fort Worth,TX,Tarrant,32.8247,-97.0503
76161,Fort Worth,TX,Tarrant,32.7714,-97.2915
76162,Fort Worth,TX,Tarrant,32.7714,-97.2915
76163,Fort Worth,TX,Tarrant,32.7714,-97.2915
76164,Fort Worth,TX,Tarrant,32.7714,-97.2915
76177,Fort Worth,TX,Tarrant,32.9448,-97.3124
76178,Fort Worth,TX,Tarrant,32.7714,-97.2915
76179,Fort Worth,TX,Tarrant,32.9074,-97.4257
76180,North Richland Hills,TX,Tarrant,32.868,-97.2174
76181,Fort Worth,TX,Tarrant,32.7714,-97.2915
76182,North Richland Hills,TX,Tarrant,32.7714,-97.2915
76185,Fort Worth,TX,Tarrant,32.7714,-97.2915
76191,Fort Worth,TX,Tarrant,32.7714,-97.2915
76192,Fort Worth,TX,Tarrant,32.7714,-97.2915
76193,Fort Worth,TX,Tarrant,32.7714,-97.2915
76195,Fort Worth,TX,Tarrant,32.7714,-97.2915
76196,Fort Worth,TX,Tarrant,32.7714,-97.2915
76197,Fort Worth,TX,Tarrant,32.7714,-97.2915
76198,Fort Worth,TX,Tarrant,32.7714,-97.2915
76199,Fort Worth,TX,Tarrant,32.7714,-97.2915
76244,Keller,TX,Tarrant,32.7714,-97.2915
76248,Keller,TX,Tarrant,32.9276,-97.2489
79508,Buffalo Gap,TX,Taylor,32.2894,-99.8103
79530,Lawn,TX,Taylor,32.136,-99.7351
79536,Merkel,TX,Taylor,32.4444,-99.9924
79541,Ovalo,TX,Taylor,32.1553,-99.8229
79561,Trent,TX,Taylor,32.4898,-100.1195
79562,Tuscola,TX,Taylor,32.235,-99.8244
79563,Tye,TX,Taylor,32.4477,-99.8684
79601,Abilene,TX,Taylor,32.4682,-99.7182
79602,Abilene,TX,Taylor,32.4178,-99.7214
79603,Abilene,TX,Taylor,32.4679,-99.7619
79604,Abilene,TX,Taylor,32.4288,-99.7952
79605,Abilene,TX,Taylor,32.432,-99.7724
79606,Abilene,TX,Taylor,32.392,-99.7746
79607,Dyess Afb,TX,Taylor,32.419,-99.8221
79608,Abilene,TX,Taylor,32.3021,-99.8907
79697,Abilene,TX,Taylor,32.3021,-99.8907
79698,Abilene,TX,Taylor,32.4751,-99.7348
79699,Abilene,TX,Taylor,32.4665,-99.7117
78851,Dryden,TX,Terrell,30.2186,-102.1066
79848,Sanderson,TX,Terrell,30.1221,-102.3974
79316,Brownfield,TX,Terry,33.1698,-102.2762
79345,Meadow,TX,Terry,33.3321,-102.2492
79378,Wellman,TX,Terry,33.0473,-102.4282
76483,Throckmorton,TX,Throckmorton,33.1794,-99.1838
76491,Woodson,TX,Throckmorton,33.0741,-99.0546
75455,Mount Pleasant,TX,Titus,33.1733,-94.9695
75456,Mount Pleasant,TX,Titus,33.1904,-94.9675
75493,Winfield,TX,Titus,33.1666,-95.109
75558,Cookville,TX,Titus,33.2432,-94.8747
76886,Veribest,TX,Tom Green,31.3493,-100.4949
76901,San Angelo,TX,Tom Green,31.4782,-100.4818
76902,San Angelo,TX,Tom Green,31.3958,-100.6896
76903,San Angelo,TX,Tom Green,31.4707,-100.4386
76904,San Angelo,TX,Tom Green,31.4194,-100.48
76905,San Angelo,TX,Tom Green,31.4647,-100.39
76906,San Angelo,TX,Tom Green,31.3728,-100.4951
76908,Goodfellow Afb,TX,Tom Green,31.3958,-100.6896
76909,San Angelo,TX,Tom Green,31.3958,-100.6896
76934,Carlsbad,TX,Tom Green,31.6266,-100.6694
76935,Christoval,TX,Tom Green,31.2346,-100.5203
76939,Knickerbocker,TX,Tom Green,31.2501,-100.592
76940,Mereta,TX,Tom Green,31.4518,-100.1349
76955,Vancourt,TX,Tom Green,31.3132,-100.1328
76957,Wall,TX,Tom Green,31.3598,-100.2067
76958,Water Valley,TX,Tom Green,31.6453,-100.716
73301,Austin,TX,Travis,30.3264,-97.7713
73344,Austin,TX,Travis,30.3264,-97.7713
78617,Del Valle,TX,Travis,30.1745,-97.6134
78645,Leander,TX,Travis,30.449,-97.9669
78651,Mc Neil,TX,Travis,30.3264,-97.7713
78652,Manchaca,TX,Travis,30.1238,-97.8393
78653,Manor,TX,Travis,30.3388,-97.5323
78660,Pflugerville,TX,Travis,30.4421,-97.6299
78669,Spicewood,TX,Travis,30.3899,-98.0539
78691,Pflugerville,TX,Travis,30.3264,-97.7713
78701,Austin,TX,Travis,30.2713,-97.7426
78702,Austin,TX,Travis,30.2638,-97.7166
78703,Austin,TX,Travis,30.2907,-97.7648
78704,Austin,TX,Travis,30.2428,-97.7658
78705,Austin,TX,Travis,30.2896,-97.7396
78708,Austin,TX,Travis,30.3264,-97.7713
78709,Austin,TX,Travis,30.3264,-97.7713
78710,Austin,TX,Travis,30.352,-97.7151
78711,Austin,TX,Travis,30.3264,-97.7713
78712,Austin,TX,Travis,30.2852,-97.7354
78713,Austin,TX,Travis,30.4686,-97.8433
78714,Austin,TX,Travis,30.3358,-97.4438
78715,Austin,TX,Travis,30.4501,-97.4865
78716,Austin,TX,Travis,30.3162,-97.8588
78718,Austin,TX,Travis,30.3264,-97.7713
78719,Austin,TX,Travis,30.1802,-97.6667
78720,Austin,TX,Travis,30.3264,-97.7713
78721,Austin,TX,Travis,30.2721,-97.6868
78722,Austin,TX,Travis,30.2893,-97.715
78723,Austin,TX,Travis,30.3085,-97.6849
78724,Austin,TX,Travis,30.296,-97.6396
78725,Austin,TX,Travis,30.2562,-97.6243
78726,Austin,TX,Travis,30.43,-97.8326
78727,Austin,TX,Travis,30.4254,-97.7195
78728,Austin,TX,Travis,30.4417,-97.6811
78730,Austin,TX,Travis,30.3607,-97.8241
78731,Austin,TX,Travis,30.3471,-97.7609
78732,Austin,TX,Travis,30.3752,-97.9007
78733,Austin,TX,Travis,30.3314,-97.8666
78734,Austin,TX,Travis,30.3705,-97.9427
78735,Austin,TX,Travis,30.249,-97.8414
78736,Austin,TX,Travis,30.2444,-97.916
78737,Austin,TX,Travis,30.2107,-97.9427
78738,Austin,TX,Travis,30.3337,-97.9824
78739,Austin,TX,Travis,30.172,-97.8784
78741,Austin,TX,Travis,30.2315,-97.7223
78742,Austin,TX,Travis,30.2313,-97.6703
78744,Austin,TX,Travis,30.1876,-97.7472
78745,Austin,TX,Travis,30.2063,-97.7956
78746,Austin,TX,Travis,30.2971,-97.8181
78747,Austin,TX,Travis,30.1204,-97.7433
78748,Austin,TX,Travis,30.1743,-97.8225
78749,Austin,TX,Travis,30.2166,-97.8508
78750,Austin,TX,Travis,30.4224,-97.7967
78751,Austin,TX,Travis,30.3093,-97.7242
78752,Austin,TX,Travis,30.3316,-97.7004
78753,Austin,TX,Travis,30.3648,-97.6827
78754,Austin,TX,Travis,30.3423,-97.6673
78755,Austin,TX,Travis,30.3264,-97.7713
78756,Austin,TX,Travis,30.3223,-97.739
78757,Austin,TX,Travis,30.3437,-97.7316
78758,Austin,TX,Travis,30.3764,-97.7078
78759,Austin,TX,Travis,30.4036,-97.7526
78760,Austin,TX,Travis,30.3264,-97.7713
78761,Austin,TX,Travis,30.3264,-97.7713
78762,Austin,TX,Travis,30.3264,-97.7713
78763,Austin,TX,Travis,30.3354,-97.5598
78764,Austin,TX,Travis,30.4455,-97.6595
78765,Austin,TX,Travis,30.3264,-97.7713
78766,Austin,TX,Travis,30.4422,-97.6233
78767,Austin,TX,Travis,30.222,-97.8963
78768,Austin,TX,Travis,30.3264,-97.7713
78769,Austin,TX,Travis,30.3264,-97.7713
78771,Austin,TX,Travis,30.3264,-97.7713
78772,Austin,TX,Travis,30.3264,-97.7713
78773,Austin,TX,Travis,30.3264,-97.7713
78774,Austin,TX,Travis,30.3264,-97.7713
78778,Austin,TX,Travis,30.3264,-97.7713
78779,Austin,TX,Travis,30.3264,-97.7713
78780,Austin,TX,Travis,30.3264,-97.7713
78781,Austin,TX,Travis,30.3264,-97.7713
78782,Austin,TX,Travis,30.3264,-97.7713
78783,Austin,TX,Travis,30.3264,-97.7713
78785,Austin,TX,Travis,30.3264,-97.7713
78786,Austin,TX,Travis,30.3264,-97.7713
78787,Austin,TX,Travis,30.3264,-97.7713
78788,Austin,TX,Travis,30.3264,-97.7713
78789,Austin,TX,Travis,30.3264,-97.7713
75834,Centralia,TX,Trinity,31.1058,-95.1388
75845,Groveton,TX,Trinity,31.0651,-95.0969
75856,Pennington,TX,Trinity,31.1953,-95.2469
75862,Trinity,TX,Trinity,30.942,-95.3403
75865,Woodlake,TX,Trinity,31.1058,-95.1388
75926,Apple Springs,TX,Trinity,31.2269,-94.9812
75936,Chester,TX,Tyler,30.9447,-94.5554
75938,Colmesneil,TX,Tyler,30.9007,-94.3916
75942,Doucette,TX,Tyler,30.8173,-94.3979
75979,Woodville,TX,Tyler,30.7585,-94.3669
75990,Woodville,TX,Tyler,30.7927,-94.3545
77616,Fred,TX,Tyler,30.5773,-94.1985
77624,Hillister,TX,Tyler,30.675,-94.3534
77660,Spurger,TX,Tyler,30.6387,-94.1663
77664,Warren,TX,Tyler,30.5978,-94.412
75640,Diana,TX,Upshur,32.7698,-94.7032
75644,Gilmer,TX,Upshur,32.7246,-94.9714
75645,Gilmer,TX,Upshur,32.6044,-94.8491
75683,Ore City,TX,Upshur,32.7856,-94.7514
75755,Big Sandy,TX,Upshur,32.6168,-95.088
79752,Mc Camey,TX,Upton,31.1319,-102.2153
79755,Midkiff,TX,Upton,31.5424,-101.9244
79778,Rankin,TX,Upton,31.2266,-101.9441
78801,Uvalde,TX,Uvalde,29.2172,-99.7931
78802,Uvalde,TX,Uvalde,29.2237,-99.7794
78838,Concan,TX,Uvalde,29.5474,-99.7128
78870,Knippa,TX,Uvalde,29.2911,-99.6372
78881,Sabinal,TX,Uvalde,29.3267,-99.4781
78884,Utopia,TX,Uvalde,29.5972,-99.5585
78837,Comstock,TX,Val Verde,29.7484,-101.2628
78840,Del Rio,TX,Val Verde,29.4102,-100.8932
78841,Del Rio,TX,Val Verde,29.3465,-100.9289
78842,Del Rio,TX,Val Verde,29.412,-100.9342
78843,Laughlin A F B,TX,Val Verde,29.3564,-100.7927
78847,Del Rio,TX,Val Verde,29.7632,-101.23
78871,Langtry,TX,Val Verde,29.7632,-101.23
75103,Canton,TX,Van Zandt,32.5143,-95.9047
75117,Edgewood,TX,Van Zandt,32.7003,-95.878
75127,Fruitvale,TX,Van Zandt,32.677,-95.7899
75140,Grand Saline,TX,Van Zandt,32.6635,-95.7064
75169,Wills Point,TX,Van Zandt,32.7283,-96.0079
75754,Ben Wheeler,TX,Van Zandt,32.4126,-95.6371
75790,Van,TX,Van Zandt,32.5283,-95.6545
77901,Victoria,TX,Victoria,28.809,-96.9993
77902,Victoria,TX,Victoria,28.9255,-97.1006
77903,Victoria,TX,Victoria,28.7949,-96.9741
77904,Victoria,TX,Victoria,28.8675,-96.999
77905,Victoria,TX,Victoria,28.7525,-97.0338
77951,Bloomington,TX,Victoria,28.6495,-96.8945
77968,Inez,TX,Victoria,28.8994,-96.8003
77973,Mcfaddin,TX,Victoria,28.5511,-97.0099
77976,Nursery,TX,Victoria,28.9543,-97.0906
77977,Placedo,TX,Victoria,28.6923,-96.8254
77988,Telferner,TX,Victoria,28.8538,-96.8774
77320,Huntsville,TX,Walker,30.847,-95.597
77334,Dodge,TX,Walker,30.772,-95.3838
77340,Huntsville,TX,Walker,30.6448,-95.5798
77341,Huntsville,TX,Walker,30.7142,-95.5508
77342,Huntsville,TX,Walker,30.7813,-95.5953
77343,Huntsville,TX,Walker,30.7813,-95.5953
77344,Huntsville,TX,Walker,30.7813,-95.5953
77348,Huntsville,TX,Walker,30.7813,-95.5953
77349,Huntsville,TX,Walker,30.7813,-95.5953
77358,New Waverly,TX,Walker,30.5354,-95.4532
77367,Riverside,TX,Walker,30.8476,-95.3904
77423,Brookshire,TX,Waller,29.8072,-95.9755
77445,Hempstead,TX,Waller,30.092,-96.0716
77446,Prairie View,TX,Waller,30.0836,-95.9866
77466,Pattison,TX,Waller,29.8173,-96.0073
77484,Waller,TX,Waller,30.071,-95.9253
79719,Barstow,TX,Ward,31.4639,-103.3971
79742,Grandfalls,TX,Ward,31.3459,-102.8568
79756,Monahans,TX,Ward,31.5813,-102.9003
79777,Pyote,TX,Ward,31.5387,-103.1267
79779,Royalty,TX,Ward,31.4594,-103.189
79788,Wickett,TX,Ward,31.5692,-103.0067
77426,Chappell Hill,TX,Washington,30.1833,-96.2347
77833,Brenham,TX,Washington,30.1774,-96.4028
77834,Brenham,TX,Washington,30.2313,-96.2904
77835,Burton,TX,Washington,30.1767,-96.5925
77880,Washington,TX,Washington,30.3182,-96.2249
78040,Laredo,TX,Webb,27.5155,-99.4986
78041,Laredo,TX,Webb,27.5569,-99.4907
78042,Laredo,TX,Webb,27.5655,-99.4768
78043,Laredo,TX,Webb,27.5879,-99.2176
78044,Laredo,TX,Webb,27.3637,-99.4819
78045,Laredo,TX,Webb,27.6357,-99.5923
78046,Laredo,TX,Webb,27.4047,-99.4743
78049,Laredo,TX,Webb,27.7321,-99.5051
78344,Bruni,TX,Webb,27.4295,-98.8385
78369,Mirando City,TX,Webb,27.445,-99.0011
78371,Oilton,TX,Webb,27.4685,-98.9586
77420,Boling,TX,Wharton,29.2529,-95.974
77432,Danevang,TX,Wharton,29.067,-96.1976
77435,East Bernard,TX,Wharton,29.4705,-96.1211
77436,Egypt,TX,Wharton,29.3758,-96.228
77437,El Campo,TX,Wharton,29.2008,-96.2743
77443,Glen Flora,TX,Wharton,29.3353,-96.1754
77448,Hungerford,TX,Wharton,29.4137,-96.0929
